text,toxic
"@user eu que sofro por ser feia assim 
amoo meu namorado mesmo",0
rt @user eu tô chorando 😢 https://t.co/d7akxlnxhi,0
rt @user tenho amigo fei não pqp https://t.co/zwaq8uaiob,0
rt @user [3/8 12:35] : se ela n茫o fosse t茫o feia e vc t茫o bonita eu ia dizer que s茫o parecidas,1
que jornalismo bizarro esse da globo. que matéria ridícula essa do gato agora no jornal hoje.,1
"ele estava no auge da depressão quando comeu a tinta amarela, isso não trouxe nenhuma felicidade para ele. além de que o cara realmente era louco, ele cortou a própria orelha.

van gogh realmente era doente, louco.

tapa na cara é o krl vai estudar antes de falar merda. https://t.co/XGEPN9aeGg",1
"@user @user abarrotado b) os banheiros tavam com uma fila horrivel c)a gente fez uma contagem de cerveja com um publico x (que acabou tambem e tivemos que buscar mais). Se deixar x entrar, y vai querer tambem, e depois z e etc e a galera tava PUTA, tinha gente que tava gritando com a gente",1
rt @user @user puts é sempre bom olhar a tradução da tag antes de soltar uma gafe dessas,0
@user bom dia flor do dia🌺,0
"n sei se sao os traidores, mas q eles traíram a jude eles traíram, entao em parte eu estou certa",0
@user @user @user ¿ a ti que te parece ?,0
@user teu cu,1
está comprovadissimo que o carioca da gema não sente frio tá fazendo 20° e eu estou com 3 casacos,0
rt @user mano sla parece que a vida de todo mundo mudou muito e mto rápido tbm e eu fiquei parada no tempo  ???¿¿,0
"@user provavelmente o próprio pai dele sai disseminando ódio por ai e ensinando o filho os mesmo passos, que tristeza",1
"rt @user queria hitar assim com meus desenhos tb pora 

sigam meu insta de artista porfavor caraio https://t.co/nj2eit3vd2 https…",1
"caralho mano, tanta hora pra vir cliente e vem na hora q chego, ou na hora q tô fazendo algo importante tmnc",1
rt @user torpedo russo na red burro pra ontem https://t.co/v3a4kixheu,1
"@user @user Então quer dizer que o Bolsonaro não é bem vindo à Bahia, bem vindo mesmo é o Governador, a população sabe o que tem.
https://t.co/nScp95YEAX",0
"@user Sai daí retardada! Isso é uma ofensa ao povo brasileiro que votou em Bolsonaro, ele foi eleito pela maioria, e foi uma Vitória esmagadora em cima de vocês! Ridícula! Aceite que dói menos, já tá feio isso. Demência!",1
"rt @user quando vejo a bunda dela dando bobeira 
https://t.co/yjsnqisrfp",1
novas¿,0
"@user quando tua m茫e t谩 puta com tu, ela chama teu nome completo ou n茫o? #mpn #nowunited #uniters",0
"eu fico sorrindo boba pra esse video, não aguento",1
"a velho puta q pariu quando eu acho q para de aparecer a ****** no meu feed, ela ressurge das cinzas

EU NAO AGUENTO MAIS VER ESSA PODRIDÃO DE PESSOA NA MINHA TL ELA É UM LIXO E VCS FICA AI LAMBENDO O CU DELA PORRA MEU DEUS",1
@user kkkkkk eu to puta,1
rt @user vc vê a vaca ir pro brejo quando a torcida grita eu acredito. #voleinaglobo https://t.co/v7nfrjtrsl,0
que enjoo pqp,1
"@user Técnico frouxo, fraco, fudido. Mesmo com esse time de merda do vitória, dava pra ter voltado com 6 pontos. Culpa de PC que inventou esse Loss como treinador de futebol",1
"sapatão é foda, não pode beber que vai atrás das ex eu hein",1
"tenho um novo filme preferido, puta q paril eu nunca chorei tanto num filme",1
o jinyoung lendo a carta da mãe do seunghun pq o seunghun ta chorando demais pra ler mas aí o baejin começa a chorar também vai se foder,1
"@user Medalhista né kkkk 
Tem mais experiência

Porém eu gostei dessa mudança , o Roberto saturava muito a Roberto e sempre que a macris entrava dava mais ritmo no jogo 

E agr macris titular e só sucess",0
@user briga feia são dois doutores em edição!!!  como saber!!!,0
@user @user @user vai te fuder meu amigo,1
@user acha bonito ser feio,0
"rt @user cacete mano, quando q vou ter alguem em",0
"acordei 1hr e ainda estou com sono,pqp",1
"Eu tenho q entrar no app do meu banco pra ver se meu cartão novo chegou, mas quem disse que tenho coragem, lá eu vou ver quanto eu to devendo no banco. E quero evitar",0
meu irmão pra mim: irmã oque o boi apaixonado disse pra vaca??.. Ai eu: não sei oq??. - Te a-múuuuuuuuu... Kkkkkkkkkkkkkkk esse grt e demais 😂😂😂😂🙄,0
"Ricardo: nossa nem te reconheci, tá tão diferente do q o casamento
Meu pai: essa é a realidade de todos os dias, só susto ne? 

Gente, ele nao pode perde a oportunidade de me humilhar pqp",0
caralho vai rolar muito hoje vsf,1
qual o maior periodo de tempo q vc ja ficou acordada? — talvez 23 horas ??? https://t.co/dr7ntper4r,0
que isso agora que parei p pensar que esse pode ser meu ultimo fds com meu carro 😭,0
"insuficiente é o caralho, eu sou incrível, lindo e gostoso",1
eu fico estressada vendo o quanto o governo bolsonaro é burro,1
"@user mas aí ele foi: moderno, ousado e viado!!! 🤣🤣🤣",1
@user @user pensa alguem bota o pinto ai que loco,1
aeeeeee caralho,1
"Às vezes queremos que Deus mude as coisas e resolva nossos problemas, mas não queremos conversar com Ele sobre, achamos que Deus tem que fazer simplesmente porque é Pai e sabe da nossa necessidade. Deus quer que nos relacionamos com Ele, nos acheguemos, Ele sente saudade.🙏❤️",0
@user sai cristo fdp,1
rt @user passei de manhã e ele ainda estava la kkkkkkk pqp https://t.co/ldm3tpprtb,0
tá um friozinho de puta gostoso,1
@user @user @user @user @user @user @user @user @user @user AE PORRA,1
tenha uma chefa q te mande figurinhas do lula fazendo coração com as mãos,0
10 reais de frete? eu vou pegar andando essa porra kkkkkk,0
"@user Coitado desse gringo criminoso, vai ficar esperando criminoso maldito, que o Deltan vai ser afastado,  vc e o covil de criminosos que está no STF que vai pagar pelos crimes cometidos, ninguém está acima da lei criminoso dos infernos.",1
"Assim como o governador Rui Costa (PT-BA), Paloma Rocha, uma das filhas de Glauber Rocha, cancelou participação na inauguração do aeroporto –a obra leva o nome do cineasta. (Folha)",0
qnd eu vou p vsl kkkk @user @user,0
a gripe me achou pqp,1
rt @user vai tomar no cu tô surtando com esse jogo,1
toda vez q esse video passa na minha tl eu sou obrigada a ver inteiro e eu comeco a rir sempre,0
"[🌽] ASTRO AU BinWoo [🌽]

— Moonbin é mandado para a casa de campo da família no interior, longe das farras e confusões. Tudo era um tédio, exceto pelo rapaz que trabalhava para a família, Dongmin, que acabou lhe chamando a atenção. 

#ASTRO #아스트로 #Binwoo #Binu #비누 #빈우 https://t.co/A0Gcuj6tWN",0
"o bglh é andar com uma faca, faz um bglh desses já passa a faca no pescoço",1
abandonei moon lovers drama ruim do caralho,1
pode nem chamar o irmão de viado que ele ja quer me bater kkkkkk,1
"rt @user eu sou: 

⚪️  gay 
⚪️  hétero 
⚪️  bi
🔘  muito feio",0
só vdds de jesus,0
"🔃 • SPORT 

🚨 • O Barça tem uma oferta oficial por Philippe Coutinho na mesa. 

🤔 • O jogador está ciente disso.

 💭 • 'Coutinho' gostaria de regressar à Premier League. https://t.co/yLY7pmn7tS",0
dormi demais pqp,1
zoia o preço do lanche pqp,0
@user @user prove sua inteligência: me diga onde foi que o socialismo e o comunismo deram certo? ...,0
ícone caralho,1
"eu sou fraca pela solar, caralho ploooooocccccc https://t.co/hepatmhi8s",0
@user kkkkkkkk se passou feia,1
rt @user como se fosse possível a cada dia eu fico mais feia,0
"rt @user @user bota lona, agita essa porra kkkkkkkkkkkkkkkkkk vocês são demais",1
@user mano eu tenho inglês depois do horário agora tô muito puto,0
"@user @user Aumentar o efetivo da #Susepe é primordial diante à beira de um caos na segurança pública! BMs ao invés de estar cuidando da segurança da população, fazendo custódia de presos em viaturas!",0
comam lixo e bebam álcool crianças oq mata é o amor,0
@user @user Vai poder refinanciar os contratos de veículos? Contratos com mais de um a o de inadimplência? Poderá refinanciar para ter crédito novamente?,0
"Curly Lambeau dá nome ao estádio da franquia Green Bay Packers! E no episódio histórico dessa semana, viemos contar um pouco sobre ele! Aperta o Play e vem com a gente!

https://t.co/Iq2ge0OdJV

Spotify:
https://t.co/5UpE1kmXrL

#Packers
#GoPackGo https://t.co/3EeRcuKvhU",0
vcs não tem mãe não porra ?,1
como voces conseguem tomar skol pqp é fraca demais,0
"ééé caralho, vamo pra tóquio porra #voleinaglobo",1
@user tem que degolar é o #stfvergonhanacional,0
rt @user embalados e emocionadas  é lixo ! https://t.co/hsqbacoclq,1
"@user vc deve estar com uma dor de cotovelo tremenda hein seu babaca kkkkk
brasil acima de tudo e deus acima todos #bolsonaro2022",1
kkkkkk melhor post q ja vi na vida,0
"uma voz dentro de mim ta gritando “vai ô idiota” 
a outra voz diz “calma minha fia não se afoba não”",0
@user tá fazendo diagnose p entrar,0
tô quase falando pro meu amigo esquecer do corre e enfiar a minha parte no cu,1
n sabia q eu podia fcr tao triste c um bagulho tao idiota mas crl eu to mt puta e mt triste c isso,1
"rt @user @user pior na padaria, quando o p茫o t谩 quentinho e a fila n茫o anda. voc锚 fica esperando enquanto o p茫o esfria.",0
prioridades né kkkkkk,0
porra tô passando mal p crlh que saco,1
hj ta sendo um puta teste de paciência,0
rindo demais da joyce me contando que quase mandou o osório tomar no cu kkkkkkk lembrei logo da jozi e da camila,1
"meu Deus, se eu fosse blogueira queria fazer parcerias só com duas empresas: Farfetch e Drogarias São Paulo. seria surra de bolsas e dermocosméticos.",0
carregado de bebida e fumo para logo ⛓️😎,0
digo que eu só tomo no cu kkkkkkkkkk,1
@user pelo menos comeu. eu até agora nada de nada,0
"rt @user quando éramos crianças, chorávamos bem alto para chamar a atenção. hoje, choramos bem baixinho para não ter que explicar…",0
"@user @user dodge  enquadra o supremo.e coloca  mordaça no supremo.
https://t.co/oub6w0knh2",0
aposto que é coisa de carioca ou de paulista pq porra só a gente pra fazer essas merdas,1
quem curtir você manda ppp na dm?! — ninguém vai curtir mas ok https://t.co/cauwdwjf3d,0
@user tem razão! na próxima pego um  print e apago o arroba dele.,0
@user @user kkkkkkkkkk vtnc q diabeisso,1
"nao sei oq ele disse da balada e das minas p mim, eu falei assim ""eu sou uma mina sou melhor que vc e vc vai me respeitar, agora abaixa a sua mão pra falar comigo, vc vai falar comigo assim com a mão abaixada ok?"" kkkkk ele ficou pianinho pqp o auge",0
quem foi a maior contratação do futebol brasileiro? https://t.co/ppbdmmejcq,0
falta de buceta,1
mt escroto kk🤦🏾‍♀️,1
"cpi em tudo quanto for órgão público que deu prejuízo nesse país! alguém ganhou com isso!
o povo é que não foi!",0
"Quando conhecemos a verdade (Jesus)verdadeiramente. Não há situações, pessoas, engano . Nada pode me separar do amor que encontrei em Jesus . E conhecerão a verdade, e a verdade os libertará”.
(João, 8,32)  Uma vez liberto não volto mais pra escravidão.",0
rt @user imagina essa porra toda na sua cara ?😈💦🔞comentem qual é o proximo vídeo que vocês querem que eu faça 🔞rt😈rt💦rt https://t…,1
"A unica diferen莽a 茅 que no lugar dos beijinho 茅  ""SAAAAI DAQUI GABRIEL QUE CARALHO N脙O DA PRA FAZE NADA VAZAAA N脙O VE QUE TO COM UMA FACA NA M脙O N脙O PENSA QUE POSSO ME CORTAAA""",0
"ai pqp o professor que vai lecionar esse semestre me intimida 

muito",1
porra pega essa megaaaaa resenha da lari 🤪🤩,0
enchi o cu de suco de maracujá e agr vou dormir,1
"@user já era assim, isso não é formato suíço nem a pau kkkkkkkk",0
to tão triste 😭😭😭😭😭 será que alguém poderia me levar 🚗🚌🚲🛵🚘✈️ pra um show do jack &amp; jack? 😭😭🥰🥰😍😍😘😫😫🥺🥺😩😩🥺👬👬👬👬👬,0
"porra, será que não vai ter mais calourada?",0
que aflição da porra,0
@user você é linda demais mano que inferno,0
amei kkkkkkkk,0
@user que tabaco da porra,1
sim fdp,1
sabe qual 茅 o pior disso tudo eu n茫o pode contar pros meus amigos pq vai ficar do meu lado e pensar que ela que 茅 a vil茫 mais n茫o 茅,0
"@user Pessoal da bancada FOX vcs de fato são mto. Dois os mesmos...minha opinião...também descansados alguns para esse confronto com o Bahia...forte abraço a todos...

Obs: Benja...vc é mto doido...tamo junto!",0
"blz

essa piada foi boa",0
@user O que vc sugere agora? A arma que temos é o voto ( já eras). Impeachment só se beneficiar o congresso ( já eras). Brasileiro que não está satisfeito não sabe o que fazer. Fomos engolidos até a outra eleição.,0
"@user olha eu até vou, porém se me chamar pra encher o cu de álcool num bar ou na casa de alguém, sou a primeira a chegar",1
"@user arrependida de postar, pq agora tô com vontade, não tenho dinheiro e fico vendo a foto",0
@user grande china....aquela do elefante no buraco da agulha foi foda né militão.... abraços...,1
"caralho, neuróticooooo!!!!! alguém me presenteia kkkk",0
"rt @user @user claro que sim!

paulinha na fab",0
"odeio gente desse tipo cr, n consigo olhar na cr dela",1
"porra, toda vez que vou encaminhar algo por mensagem direta aqui no tt pra mais de uma pessoa esqueço que cria grupo",0
"mano, como uma pessoa consegue matar uma crian莽a de 6 anos? caralho, merece muita maderada pqp",0
"se a pessoa me manda audio de 10 minutos eu mando se fuder, euem",1
"caralho, eu fico felizao mesmo de ver o futebol brasileiro evoluindo em contratações",0
@user eta filho da puta lindo,0
"não falei com djonga mas dei um salve no léo gordo 

bicho brabo demais!",0
miatã abrindo show... pica!,0
@user continuo achando o máximo o look de “caralho é verdade tinha compromisso hoje”.,1
caralho eu to choranfo,1
"anac: mete o pau nas meninas

also anac: ai olha aí a última vez que falei delas, faz séculos

ana caroline hoje:",0
minha base é foda ainda é debochada kkkkkk 🔴⚫🔴⚫,0
@user a mãe tem que ser bem louca pra levar o filho nisso... eu n levaria nunca 🤦,0
rt @user fui apagar umas fotos da galeria do whatsapp e achei foto que me trouxe umas lembranças que porra 😣,0
"86% reprovam a ideia. É mais do que a igualmente enorme parcela dos brasileiros que reprovam a facilitação do acesso a armas. O majoritarismo do governo é retórico, sustenta seu populismo de extrema-direita, mas suas propostas não têm respaldo social. Polarização explica? https://t.co/pMeQJxPU3S",0
"rt @user eu me sinto às vezes meio pá, inseguro. que nem um vira-lata, sem fé no futuro!",0
@user fica mal pela cidade kkk,0
@user sua servidão e submissão a bolsonaro é tão grande quanto a distância daqui até a lua.,1
caralho mano só acontece merda na minha vida se fuder,1
@user cu eu tô muito feliz 😍,1
rt @user o amigo de vcs também manda indireta na cara de pau? kkkkkkkkkkkkkkkkkkkkk auge https://t.co/iqwdd39cm3,1
@user que mande um link em soltinho mignon gui de arroz uma compartimentos inteirando de onde um cu pítias,1
